year,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
1978,4144.1,189.6,2,19.9,85.1,82.6,3954.5,1093.7,2536.1,324.7
1978,2554.9,321.2,12.6,21.8,70.2,216.6,2233.7,846.3,1235.6,151.8
1978,4527.4,467.9,10.4,28,184,245.5,4059.5,1345.2,2345.5,368.8
1978,3915.8,237.6,4.8,15.8,36.8,180.1,3678.2,786,2585.1,307.1
1978,3441.3,190.5,3,18.3,64.9,104.4,3250.7,746.8,2287.2,216.8
1978,8286.8,780.8,15.5,53.9,359.5,351.8,7506.1,2659.2,4245.2,601.7
1978,4067.5,118.8,1.4,9.4,26.3,81.7,3948.7,1159.7,2483.4,305.6
1978,5207.2,423.5,5.4,23.6,192.6,201.9,4783.7,1456.3,2766.8,560.6
1978,5180.4,528.2,10.2,42.7,111.6,363.8,4652.1,1335.6,3002.7,313.8
1978,5792.2,841,10.3,29.1,472.1,329.5,4951.2,1650.6,2628.6,672
1978,3882.1,413.4,10.8,18.4,65.9,318.4,3468.7,1184,2083.4,201.3
1978,2405.4,67,1.2,8.9,15.6,41.3,2338.3,423,1767.2,148.2
1978,4658.8,412.7,6.9,27.4,182.6,195.8,4246.2,1214.5,2629.7,402
1978,4129.8,353,8.5,31,88.3,225.2,3776.9,1299.8,2125.8,351.4
1978,6075.4,502.4,5,41.2,131.1,325,5573,1617.1,3561.1,394.8
1978,3184.7,301.1,6.2,18.7,136.7,139.5,2883.6,899.9,1643,340.7
1978,5262.2,348.1,4,11,98.2,235,4914.1,1392.6,2714.3,807.2
1978,4895.9,637.6,11.5,35.4,101.3,489.4,4258.4,1498.6,2483.6,276.1
1978,2689.3,163.5,1.9,10.9,15.9,134.8,2525.8,599.7,1766.1,160
1978,3690.4,382.6,9.4,30.6,152.4,190.2,3307.8,1213.6,1766.1,328.1
1978,5556.8,435.3,14.2,37.9,164.4,218.8,5121.5,1611.9,3065.3,444.3
1978,4978.9,271.8,3.7,22.9,66.5,178.7,4707.1,1187.1,3186.1,333.9
1978,3806.6,166.3,3.3,14.6,14.4,134.1,3640.2,1261.2,2164.9,214.2
1978,4073,286.4,8.8,22.7,97.1,157.8,3786.6,990.8,2566.8,229
1978,6115.6,405.3,4.6,41.2,125,234.4,5710.3,1766.6,3548.8,394.9
1978,2270.1,167.7,6.8,14.7,46.3,99.9,2102.4,648.3,1278.3,175.8
1978,3880.2,132.2,2.5,14.5,49.9,65.2,3748.1,846.3,2672.3,229.5
1978,4494.6,280.4,7.1,23.6,48.1,201.7,4214.2,836.1,3035.6,342.5
1979,4243.8,413.3,13.2,27.5,109.5,263.1,3830.5,1287.3,2223.2,320.1
1979,6203.7,491.1,13.3,71.9,109.6,296.3,5712.6,1383.3,3713.3,616
1979,7857.3,593,8.9,45.7,175.7,362.6,7264.4,1996.6,4774.5,493.3
1979,3620.8,366.2,9.1,27.3,74.6,255.3,3254.5,984.3,2076.5,193.8
1979,7468.8,811.1,13,53.9,333.8,410.3,6657.7,2186.8,3732.6,738.3
1979,7051.1,522.1,5.8,53.1,157,306.1,6529,1794.4,4253.2,481.4
1979,5779.6,414.2,4.2,24.1,193.3,192.6,5365.4,1548.3,3113.9,703.2
1979,6525.8,537.3,5.7,27.8,129.4,374.4,5988.5,1527.5,3965.8,495.2
1979,8602.1,1608.7,27.4,74.5,1054.9,451.8,6993.4,2050.6,4393.1,549.7
1979,7688.1,833.9,12.2,51.6,249.4,520.6,6854.2,2154.4,4267.5,432.3
1979,5416.9,558.7,17.1,43.3,213.7,284.5,4858.2,1594,2847.9,416.3
1979,7247.5,289.7,7.2,32.3,184.5,65.7,6957.8,1807.4,4435,715.4
1979,4240.8,288.7,5.4,20.6,43.3,219.4,3952,1075,2605.2,271.8
1979,6031.1,743.9,10.7,33,321.1,379.2,5287.2,1440.6,3170.6,676
1979,4601.4,338,8.3,31.1,132.7,165.9,4263.4,1169.9,2660.5,433
1979,4301.7,181.2,2.2,11,50.2,117.7,4120.6,922.1,2928.8,269.7
1979,4895.8,353.6,5.5,26.4,102.3,219.4,4542.2,1329.8,2938.9,273.5
1979,3183.9,248,9.5,20.4,92.1,126.1,2935.9,909.6,1770.1,256.2
1979,5358.7,676.3,16.9,38.6,219.4,401.4,4682.4,1396.8,2877.7,407.9
1979,4307.3,202.5,2.8,11.9,31.8,155.9,4104.8,1147.9,2719.1,237.9
1979,6294.7,795.5,9.8,39.4,331.2,415.2,5499.1,1509.5,3502,487.6
1979,5917.9,531.3,3.7,24.8,203.2,299.6,5386.7,1604.6,2637.1,1144.9
1979,6147,614.2,9.1,44.5,219.6,341.1,5532.8,1507.5,3423.2,602.1
1979,4392.8,221,2.3,21.5,92.5,104.8,4171.8,1112.9,2729.7,329.2
1979,2960.6,323.6,12.6,21.7,70.7,218.6,2637,973.7,1496.5,166.8
1979,4939.8,527.2,11.2,33.6,210.9,271.4,4412.7,1446.7,2555.4,410.6
1979,4460.6,224.2,4.2,20.6,33.1,166.3,4236.4,803.3,3121.8,311.3
1979,3993.1,225.9,4.1,21.5,73.5,126.8,3767.2,813.5,2680.7,272.9
1979,8831.6,835.6,17.5,59.5,407.5,351,7996,2820.4,4471.2,704.4
1979,4578.8,139.9,2.4,17.1,28.6,91.8,4438.9,1199,2915,324.9
1979,5820.6,501.2,6.6,27.8,250,216.8,5319.4,1601.5,3021.7,696.2
1979,5788.5,586,12.4,46.9,121,405.6,5202.5,1481.5,3363.8,357.2
1979,6205.1,917.4,11.9,30.6,529.6,345.3,5287.7,1746.9,2836.4,704.5
1979,4372.5,446.1,10.7,20.3,77.2,337.9,3926.4,1296.6,2406.4,223.4
1979,2755.9,61.3,1.5,8.2,9.9,41.7,2694.5,461,2071.1,162.4
1979,5129.8,457.5,8.1,31.8,194.8,222.8,4672.3,1287.2,2946.2,438.9
1979,4703,405.2,9.7,33,102.6,260,4297.8,1474.6,2396,427.2
1979,6373,545.4,4.2,44.4,130.6,366.2,5827.6,1609.9,3831.5,386.2
1979,3495.4,333.6,6.2,21.6,152.2,153.6,3161.8,934.9,1837.6,389.4
1979,5769.5,375.1,3.2,15.2,109.7,247,5394.4,1550.1,3051.3,793
1979,5066.2,678.3,12.6,34.3,107.6,523.8,4387.8,1506.1,2585.5,296.2
1979,2959.8,159.1,2,16.4,20.3,120.3,2800.7,626.4,2000.3,174
1979,4013.4,414,9.8,34.5,166.1,203.6,3599.3,1294.7,1937.2,367.4
1979,5925.3,507.9,16.7,45.1,191.8,254.3,5417.3,1791.2,3081.9,544.2
1979,5492,304.2,4.8,27.9,77.7,193.8,5187.9,1178.9,3673.4,335.6
1979,5299.2,184.2,1.4,22.9,28.6,131.2,5115,1577.9,3200,337.1
1979,4361.3,301,8.6,27.1,111.6,153.7,4060.3,1082.6,2730.9,246.8
1979,6529.5,434.6,4.8,46.4,120.7,262.8,6094.9,1783.6,3876.8,434.5
1979,2325.3,168.1,6.8,15.5,43.9,101.8,2157.2,636.8,1318.2,202.3
1979,4388,166.1,3.4,16.1,60.5,86.1,4221.9,949.3,3005.9,266.7
1979,4824,350.9,9.1,27.6,42.2,272,4473.1,863.8,3246,363.3
1980,4933.6,448.5,13.2,30,132.1,273.2,4485.1,1526.7,2642.2,316.2
1980,5645.7,436,8.9,56.8,81.8,288.5,5209.7,1259.8,3388.9,561
1980,8170.8,650.9,10.3,45.2,193.6,401.8,7519.9,2155.4,4891.2,473.3
1980,3811.1,335.2,9.2,26.7,80.9,218.4,3475.9,1119,2169.8,187.1
1980,7833.1,893.6,14.5,58.2,384.2,436.7,6939.5,2316.5,3880,742.9
1980,7333.5,528.6,6.9,52.5,160.1,309.2,6804.9,2030.8,4325.8,448.3
1980,5881.7,412.5,4.7,21.6,218,168.1,5469.2,1700.6,3089.6,678.9
1980,6776.6,474.8,6.9,24.2,137,306.7,6301.8,1630.5,4216.2,455.1
1980,10022.8,2010.6,31.5,69.1,1400.6,509.4,8012.2,2559.7,4890.8,561.7
1980,8402,983.5,14.5,56.9,355.5,556.6,7418.4,2506.8,4434.2,477.5
1980,5603.7,555.3,13.8,44.3,197.6,299.7,5048.3,1699.2,2976.6,372.4
1980,7482.3,299.5,8.7,34.7,190.2,65.8,7182.8,1847.5,4723.2,612.1
1980,4782.2,313.4,3.1,22.4,46.8,241.1,4468.8,1238.9,2993,236.9
1980,6269.1,808,10.6,34.8,367,395.6,5461.1,1559.6,3252.5,649
1980,4930.4,377.8,8.9,33.1,141.4,194.5,4552.5,1313.3,2807.1,432.2
1980,4746.7,200.4,2.2,14.3,54.9,129,4546.4,1079.5,3219.1,247.8
1980,5378.8,389.3,6.9,31.5,113.1,237.8,4989.5,1521.4,3196.4,271.7
1980,3433.7,266.7,8.8,19.2,95.2,143.5,3167.1,1040.8,1875.5,250.7
1980,5453.7,665,15.7,44.5,197,407.8,4788.8,1523.9,2888.4,376.5
1980,4367.6,193.4,2.8,12.9,30.8,146.8,4174.2,1182.8,2772.3,219.1
1980,6630.1,852.4,9.5,40.1,392.7,410.1,5777.7,1698,3629.2,450.5
1980,6079.1,601.3,4.1,27.3,235.5,334.4,5477.8,1740.4,2685.8,1051.6
1980,6675.9,639.5,10.2,46.6,244,338.6,6036.4,1741.3,3710.2,584.9
1980,4799.5,227.8,2.6,23.2,99.1,102.9,4571.7,1246,3029.9,295.9
1980,3417.2,341.9,14.5,24.6,81,221.7,3075.2,1179.1,1717.8,178.4
1980,5433.1,554.5,11.1,32.6,223.6,287.2,4878.6,1668.9,2795.1,414.6
1980,5024.5,222.6,4,21,34,163.6,4801.9,950.6,3529.6,321.7
1980,4305.2,224.6,4.4,23.2,82.2,114.7,4080.6,915.4,2921.6,243.6
1980,8854,912.6,20,67.2,460.6,364.9,7941.4,2906.7,4356.3,678.4
1980,4679.6,179.8,2.5,17.3,42,118,4499.8,1312.9,2877,309.9
1980,6401.3,604.4,6.9,30.7,303.7,263,5797,1878.2,3189.3,729.5
1980,5979,615,13.1,43.3,127.9,430.7,5364.1,1492.5,3521,350.6
1980,6911.6,1029.5,12.7,30.9,641.3,344.6,5882,2061.6,3060.4,759.9
1980,4640.5,455,10.6,22.7,82.3,339.4,4185.5,1422.9,2546.4,216.1
1980,2963.7,54,1.2,9.5,7.7,35.6,2909.7,488.3,2242.2,179.2
1980,5431.4,498.3,8.1,34.3,223.7,232.2,4933.1,1466.3,3040.1,426.7
1980,5052.9,419.5,10,36.3,104.9,268.4,4633.4,1692.7,2520.6,420.2
1980,6686.9,490.4,5.1,41.5,152.4,291.4,6196.5,1748.4,4087.8,360.3
1980,3736.3,363.9,6.8,23,177.9,156.1,3372.4,1038.5,1915.5,418.3
1980,5932.6,408.5,4.4,17.1,118.6,268.3,5524.1,1716.3,2964.3,843.6
1980,5439.2,660,11.4,37.5,118.1,493,4779.2,1670,2803.2,306
1980,3243.2,126.8,0.7,12.5,20.1,93.6,3116.3,692.5,2255.2,168.6
1980,4497.9,458.1,10.8,37.4,180.6,229.4,4039.8,1501.5,2175.2,363.1
1980,6143,550.3,16.9,47.3,208.5,277.6,5592.7,1853.2,3181.4,558.1
1980,5880.6,303.3,3.8,27.7,80.2,191.7,5577.3,1321.9,3931.8,323.6
1980,4988.5,178.8,2.2,29.1,38.9,108.5,4809.7,1526.7,2988.1,294.9
1980,4620,307.2,8.6,27.4,120.1,151.1,4312.8,1202.6,2882.3,227.9
1980,6915,464.3,5.5,52.7,135.1,271,6450.7,1862.2,4192.9,395.6
1980,2551.6,183.7,7.1,15.8,48.5,112.2,2367.9,738.5,1429.8,199.7
1980,4798.6,182.6,2.9,14.9,70.7,94.1,4616,1079.4,3291.4,245.2
1980,4986.4,392.6,6.2,28.6,44.4,313.5,4593.8,903.7,3344.9,345.2
1981,4898.7,470.5,11.9,26.1,126.5,306.1,4428.3,1450.7,2693.3,284.2
1981,6594.9,615.8,14.6,102.2,114.6,384.5,5979.1,1329.9,3958.7,690.5
1981,7613.9,575.8,8.1,38.1,177.6,352,7038.1,2064.3,4563.9,410
1981,3796.5,310.3,9.1,25.2,77.4,198.6,3486.1,1078.1,2221.4,186.6
1981,7590.5,863,13,56.2,388.2,405.6,6727.5,2238.5,3816.1,672.9
1981,7353.2,531.7,8.1,45.6,159.5,318.5,6821.4,2031.6,4375.9,413.9
1981,5837.3,448.1,5.4,21.9,246.1,174.6,5389.2,1691.9,3094.7,602.6
1981,6689.3,509,6.7,28.4,141.1,332.8,6180.3,1609.9,4140.3,430.1
1981,10677.7,2274.8,35.1,65.1,1635.1,539.6,8402.8,2646.5,5164.3,592
1981,8032.5,965.1,15,56.1,348.9,545,7067.4,2375.9,4241.8,449.7
1981,5628.5,548.2,17.2,42.4,196.4,292.1,5080.4,1672.1,3073.6,334.6
1981,6543.4,247.6,4.8,34.7,148.4,59.7,6295.8,1708.5,4157.2,430.1
1981,4530.8,283.3,4.5,20.6,37.7,220.4,4247.4,1173.6,2859.5,214.3
1981,6115.7,792.5,10.5,32.4,373.2,376.3,5323.2,1511.5,3201.2,610.5
1981,4539.8,341.6,7.1,29.6,129,176,4198.2,1168.8,2690,339.3
1981,4716.5,204.2,2.6,13.4,53.6,134.5,4512.4,1067.5,3221.7,223.2
1981,5404.3,369.4,6.3,30.8,109.7,222.6,5034.9,1544.2,3235.6,255.1
1981,3531.5,289.5,8.4,20.9,100.7,159.5,3242,1062.4,1944.7,235
1981,5267.7,638.3,15.6,41.4,202,379.2,4629.4,1434.5,2832.9,362
1981,4243.3,195.6,3.2,12.8,32.5,147.1,4047.7,1243.9,2610,193.8
1981,6557.7,887.1,9.9,38.8,424.4,414,5670.6,1660.2,3576.7,433.7
1981,5835.4,628.6,3.6,27.4,270.9,326.7,5206.7,1647.8,2559.6,999.3
1981,6854,641.9,9.4,47.5,257.5,327.6,6212.2,1862.1,3714.9,635.2
1981,4736.7,228.5,2.1,25.8,104.3,96.3,4508.2,1277.6,2978.8,251.8
1981,3537.4,304.6,12.6,26,81.4,184.6,3232.8,1170.5,1880.9,181.3
1981,5351.4,540.2,10.4,29.7,215.2,284.8,4811.2,1583.1,2846.6,381.4
1981,5018.9,253,3.4,22.1,38.1,189.4,4765.9,966,3519.4,280.4
1981,4177.5,181.5,3.1,20.5,70.7,87.2,3996,912.6,2875.9,207.5
1981,8592,896.4,17.5,64.9,458,356.1,7695.5,2727.3,4373.4,594.8
1981,4321.8,147.1,2.9,16.5,35.8,91.9,4174.8,1186.1,2747.8,240.9
1981,6179.8,630.6,7.3,32.1,334.6,256.7,5549.2,1733.2,3132.6,683.3
1981,6200.6,671.7,11.4,47.3,140.8,472.2,5528.9,1613,3560.8,355.1
1981,6905.4,1069.6,12.3,31.1,684,342.1,5835.8,1991.7,3066.3,777.8
1981,4520.2,436.7,9.1,22.7,80.8,324.1,4083.5,1336.7,2548.8,198.1
1981,2991,67.5,2.3,8.7,12.9,43.6,2923.6,500.6,2258.2,164.7
1981,5447.4,496.6,7.4,31,236.9,221.3,4950.8,1493.6,3032.4,424.8
1981,4837.3,426.8,9,35.2,115.4,267.2,4410.5,1588.8,2403.5,418.2
1981,7036.9,478.7,4.4,41.7,180.6,251.9,6558.2,1967,4250.8,340.4
1981,3683.2,371.7,6.1,22.4,186.6,156.6,3311.5,1031.5,1910.8,369.2
1981,5851.8,441.7,4.2,17.9,132,287.6,5410.1,1654.9,2891.3,863.9
1981,5319.1,640.4,10.4,36.3,120.2,473.5,4678.7,1595.7,2807.5,275.4
1981,3013.1,104.8,1.8,11.5,17.8,73.7,2908.3,634.7,2129.5,144.1
1981,4311.4,412.6,9.7,37.6,171.7,193.5,3898.9,1384.2,2180.6,334.1
1981,6050.3,532.4,16.6,46.2,193.3,276.3,5517.9,1870.4,3082.9,564.6
1981,5750,298.6,3.3,28.4,84.8,182.1,5451.4,1274.8,3882.3,294.3
1981,5060.8,128,4.3,33,27.6,63.1,4932.8,1559.8,3079.6,293.4
1981,4670.8,321.7,8.6,27.2,133.2,152.7,4349.1,1167.5,2979.7,201.9
1981,6742,447.3,5.1,50.2,130,262,6294.8,1892.1,4083.4,319.2
1981,2618.7,174.8,6,14.8,50.2,103.7,2443.9,775.1,1480.5,188.4
1981,4766.8,187.9,3.4,15.7,68.6,100.2,4579,1072.2,3289.6,217.2
1981,5131.9,430.1,5.5,35.4,41.9,347.4,4701.8,961,3449.6,291.3
1982,4633.6,447.7,10.6,26,112,299.1,4185.8,1256.2,2656.4,273.3
1982,6212.6,623.7,18.5,85.4,133.8,386.1,5588.8,1188.1,3806.4,594.3
1982,7131,517,8.3,38.5,158.6,311.6,6614,1883.3,4360.9,369.8
1982,3871.5,324.7,8.2,27.1,78.8,210.6,3546.9,1071.5,2289.4,186
1982,7285.5,814.7,11.2,50.7,372.1,380.7,6470.7,2020.2,3785.1,665.5
1982,7079.9,504.2,6,44.5,150.6,303.1,6575.7,1749.1,4429.3,397.3
1982,5427.5,399.5,5.2,21.9,208.5,163.9,5028,1410.8,3065,552.2
1982,6384.9,559.8,5.3,30.9,122.4,401.2,5825.1,1444.9,3968.6,411.6
1982,10410.8,2123.1,30.7,66.7,1448,577.7,8287.6,2341.4,5298.7,647.5
1982,7465.2,896.8,13.5,53.6,297.6,532,6568.4,2034.7,4103.9,429.8
1982,5214.8,478.2,12.6,39.8,154.6,271.2,4736.6,1497.9,2926.9,311.7
1982,6584.3,255.7,3.1,34.4,156.9,61.3,6328.6,1657.6,4250.3,420.6
1982,4083.2,259.2,2.5,16.6,30.3,209.8,3824,1031.9,2617.2,174.9
1982,5840.3,774.3,8.8,29.9,346.8,388.8,5066,1373.8,3093.2,599
1982,4429.5,300.6,6.5,27.8,109,157.2,4128.9,1088.8,2713.5,326.6
1982,4136.5,172.7,2.3,12.5,36.2,121.8,3963.8,947.8,2842.3,173.7
1982,4952,335.9,5.7,24.8,87,218.4,4616.1,1344.8,3048.8,222.5
1982,3568.4,315,9.7,20,97.3,188,3253.4,1029.1,1991.3,233.1
1982,5311.2,669.1,16,39.9,212.6,400.6,4642.1,1424.8,2881.7,335.6
1982,3859.8,163,2.1,13.4,30.5,117,3696.7,1047,2459.2,190.6
1982,6012.4,850,10.1,37.4,360.5,441.9,5162.3,1419.6,3350.6,392.1
1982,5503.7,571.4,3.8,25.3,213.8,328.5,4932.4,1422.1,2541.7,968.6
1982,6784.5,656.6,9.1,46.6,271.1,329.7,6128,1813.1,3623.1,691.7
1982,4454.6,219.3,2.3,22.7,101.3,92.9,4235.4,1182.1,2815.8,237.6
1982,3572.6,294.6,14,26.5,73,181.1,3278,1183.8,1940.6,153.6
1982,4947.8,506.5,9.7,25.9,193,278,4441.3,1391.3,2714.3,335.8
1982,4333.2,224.8,3.9,14.9,33.1,173,4108.4,843.8,3006.1,258.4
1982,3950.8,229.6,2,20.7,61.9,145,3721.2,811.3,2732.1,177.9
1982,7901,805.4,13.6,61.5,419.6,310.7,7095.6,2412.7,4117.9,564.9
1982,3829.2,124.8,2.2,16.2,33.9,72.6,3704.4,945,2535.8,223.7
1982,5676.1,607.4,6.5,28.9,307.6,264.4,5068.8,1430.7,3011.3,626.8
1982,6607.7,734.5,11.6,48.3,126.2,548.4,5873.1,1628.8,3929.5,314.9
1982,6468.1,990.1,11.4,29.2,610.7,338.7,5478.1,1671.9,3025.3,780.8
1982,4543.2,446.3,9.1,22,85.9,329.5,4096.9,1309,2603.4,184.5
1982,2648.1,61.8,0.7,9.9,12.7,38.5,2586.3,458.8,1987.2,140.3
1982,4935.5,436.7,6.3,29.9,183.6,217,4498.8,1309.6,2807.5,381.7
1982,5222.4,443.9,10.8,37.1,132.8,263.2,4778.5,1603.9,2685.7,488.9
1982,6567.5,473,5.1,39.9,167.3,260.6,6094.5,1789.7,4003.8,301
1982,3452.8,360.4,5.7,20.6,175.4,158.7,3092.3,900.7,1859.4,332.2
1982,5364.1,401.8,3.7,19.4,114.7,264,4962.3,1400.2,2826.4,735.7
1982,5361.2,720,10.9,38.8,122.4,547.9,4641.2,1490.9,2872.6,277.7
1982,2644.9,99,2.7,11.4,17.1,67.7,2545.9,562.2,1865.3,118.4
1982,4413.6,421.1,9.7,35.5,175.7,200.2,3992.5,1288.6,2371.9,332
1982,6302.2,577.1,16.1,44.6,220,296.3,5725.1,1871.5,3283.6,570.1
1982,5334,285.7,3.4,23.7,86.5,172.1,5048.3,1106.9,3689.9,251.5
1982,4691.9,126.9,2.3,34.9,23.1,66.7,4564.9,1178.3,3131.8,254.8
1982,4255.7,309.1,7.4,24.9,122.2,154.6,3946.7,973.5,2789.1,184.1
1982,6282.2,406.4,4.4,45.9,117.9,238.3,5875.8,1680.1,3914.9,280.8
1982,2511.2,174.8,5.2,15.5,49.8,104.3,2336.4,717.9,1435.4,183.1
1982,4439.1,190.5,3.1,14.3,71.2,101.9,4248.6,977.2,3088.7,182.7
1982,4804,304.2,9.2,27.1,34.3,233.7,4499.8,882.9,3367.1,249.8
1983,4101.1,416,9.2,23.5,98.4,284.9,3685,1073.1,2381.4,230.5
1983,6018.6,613.8,13.8,101.5,97.1,401.5,5404.8,1194.2,3566.8,643.8
1983,6391.6,494.2,7.2,41.9,132.4,312.7,5897.4,1668.6,3871.8,357
1983,3500.6,297.7,7.6,25.2,69.3,195.5,3202.9,961.3,2067.9,173.7
1983,6677.4,772.6,10.5,48,340.9,373.1,5904.9,1829.1,3444.5,631.2
1983,6627.1,476.4,6.4,41.9,126.4,301.7,6150.7,1532.4,4245.7,372.7
1983,4977.8,375,4.1,20,200.6,150.3,4602.8,1274.3,2849.6,478.9
1983,5466,453.1,4.1,37.8,115.3,295.9,5012.9,1223.4,3450.2,339.3
1983,9273.8,1915.4,29.4,65.2,1235.6,585.2,7358.4,2003.7,4719.9,634.8
1983,6781.1,826.7,11.2,48.4,263.4,503.7,5954.4,1796.8,3752.8,404.8
1983,4505.3,456.7,8.4,35.3,144.2,268.8,4048.5,1266.8,2501.7,280
1983,5809.6,252.1,5.6,29.4,130,87.1,5557.5,1332.9,3804.5,420
1983,3865.8,238.7,3.5,18.3,27.3,189.6,3627.1,930.8,2525.7,170.6
1983,5541.4,728.1,9.7,31.5,318.9,368,4813.3,1292.4,2952,569
1983,4129.8,283.8,5.2,27.5,99.9,151.1,3846,988.3,2535.7,322.1
1983,3919.1,181.1,2.3,12.6,41,125.2,3737.9,915.6,2664.4,157.9
1983,4529.8,326.6,5.6,25.9,84,211,4203.2,1167.8,2834.4,201
1983,3434.8,322.2,9.8,22,87.1,203.3,3112.6,977,1920.4,215.2
1983,5026.6,640.9,14.2,39.9,190,396.8,4385.7,1292.5,2782.6,310.6
1983,3681.2,159.6,2.1,16.8,27.1,113.5,3521.6,996.1,2357.9,167.5
1983,5357,807.1,8.5,32.8,347.4,418.4,4549.9,1224.4,2961,364.5
1983,5010.8,576.8,3.5,25.9,208.5,338.9,4434,1253.5,2321.5,858.9
1983,6477.5,716.7,10,56.1,285.3,365.3,5760.8,1691.9,3331.3,737.6
1983,4034.2,190.9,1.7,22.4,79.6,87.2,3843.3,1075.6,2558.7,209
1983,3208.2,280.4,11.2,23.8,63.8,181.6,2927.7,1023.5,1762,142.1
1983,4529.9,477.2,8.1,26.8,167.9,274.4,4052.7,1217.2,2517.9,317.5
1983,4644.4,212.6,3.7,19.8,23.5,165.6,4431.8,908.2,3294.7,228.9
1983,3787.7,217.7,2.6,21.2,49.8,144,3569.9,777,2631.6,161.4
1983,6701.3,655.2,12.8,51.3,307.2,284,6046.1,2011.4,3563.3,471.4
1983,3356.3,125.1,2,19.5,24.1,79.6,3231.2,821.9,2227.2,182.1
1983,5163.4,553.1,5.3,30.3,269,248.4,4610.3,1237.2,2768.9,604.3
1983,6346.2,686.8,8.9,48,114,515.9,5659.4,1559.2,3793.9,306.3
1983,5902.6,914.1,11.1,30,536.5,336.5,4988.5,1410.1,2854.7,723.7
1983,4183.7,409.6,8.1,21.9,79.6,300,3774.1,1189.5,2418.1,166.5
1983,2675.4,53.7,2.1,12.5,7.8,31.3,2621.8,436.3,2056.3,129.1
1983,4505.1,397.9,5.6,31.5,159.4,201.4,4107.2,1155.6,2607.1,344.6
1983,4929.1,423.4,7.6,37.8,128.7,249.3,4505.7,1509.5,2549.6,446.7
1983,6250.9,487.8,4.1,40.5,170.3,273,5763,1745.8,3714.5,302.8
1983,3195.5,342.8,4.9,20.6,172.3,145,2852.6,810.6,1726.8,315.2
1983,5005.4,355.2,2.7,16.8,112.9,222.8,4650.3,1332.1,2666.3,651.8
1983,4770.9,616.8,9.8,35,104.9,467,4154.1,1294.8,2619.5,239.8
1983,2547.6,120,2.1,17,15.9,85,2427.6,545.7,1779,102.9
1983,4011.7,402,8.8,35.9,172.8,184.6,3609.6,1205.9,2087.2,316.5
1983,5907.3,512.2,14.2,40.3,189.3,268.4,5395,1667.5,3202.6,524.9
1983,5117.9,256,3.5,24.9,64.3,163.3,4862,1015.8,3610.4,235.7
1983,4132.8,132.6,3.6,40.8,27.8,60.4,4000.2,1090.3,2723,186.9
1983,3961.6,292.5,7,24.7,110.5,150.4,3669,919.9,2571.4,177.7
1983,6077.7,371.8,4.9,44.7,105.4,216.7,5706,1640.1,3812.9,253
1983,2419,171.8,4.9,13.4,44.2,109.3,2247.2,684.7,1380.9,181.6
1983,4255.7,190.9,2.8,18.1,71.9,98.1,4064.8,883.6,2976.9,204.3
1983,4013.8,237.2,5.8,21.4,29.8,180.2,3776.7,705.4,2905.1,166.1
1984,3902,431.2,9.4,25.1,96.1,300.6,3470.9,1001.8,2235.5,233.6
1984,6115.2,621.6,11.6,91.6,109.4,409,5493.6,1236.8,3628,628.8
1984,6499.4,516.1,7.8,43.1,131.1,334.1,5983.3,1714,3884.8,384.5
1984,3367.5,321.4,7.5,29.7,67.6,216.6,3046.1,885.9,1992.6,167.6
1984,6468.3,763.4,10.6,45.7,327.5,379.5,5705,1729.3,3346.1,629.6
1984,6471.1,457.8,5.8,39,114,299,6013.3,1561.3,4054.7,397.3
1984,4628.9,393.8,3.9,24.1,190.5,175.4,4235,1128.9,2683.3,422.8
1984,5006.9,435.7,4.1,48.9,116,266.7,4571.1,1089.4,3221.4,260.4
1984,8591.3,1721.5,28.1,58.7,977,657.6,6869.8,1758.3,4409.5,702.1
1984,6821.2,868,11.5,50.7,276.2,529.6,5953.3,1808,3718.6,426.7
1984,4498.1,478.6,9.4,40.4,144.1,284.7,4019.5,1204.6,2522.7,292.3
1984,5484.3,231.9,3.3,30.2,115.9,82.5,5252.5,1213.6,3689,349.9
1984,3671.6,235.3,3.4,18.7,24.4,188.8,3436.4,874.2,2411.4,150.7
1984,5304.2,724.9,9,31.2,303.8,380.9,4579.3,1173.4,2820.3,585.6
1984,3929.4,305.2,5.5,25,98.9,175.9,3624.2,928,2345.2,351
1984,3799.5,198.7,2,12.9,38.3,145.5,3600.9,871.4,2571.1,158.4
1984,4339.3,334.2,3.7,27.4,71.6,231.5,4005.2,1049.1,2749.3,206.8
1984,2958.5,277.8,6.6,22.2,70.7,178.4,2680.7,785.2,1715.3,180.2
1984,5110.5,678,12.9,41.8,190.5,432.8,4432.5,1226.2,2898.9,307.5
1984,3527.3,158.5,1.7,13.4,26.4,117,3368.9,888.1,2319.3,161.4
1984,5214.5,792.3,8.1,37.7,301.1,445.3,4422.3,1183.8,2841.3,397.2
1984,4588.4,523.7,3.6,28.1,174.6,317.4,4064.8,1099.6,2125.1,840
1984,6556,760.1,9.7,64.8,306.7,378.9,5795.9,1644.2,3285.9,865.9
1984,3841.5,211.5,1.8,25.3,71.1,113.3,3630,990.9,2432.5,206.6
1984,3059.9,282,9.7,27.5,60.5,184.3,2777.9,980.1,1653.3,144.5
1984,4297,460.7,7.1,26.5,140.8,286.2,3836.3,1115.5,2391.2,329.7
